路線,路線名稱,站序,中文站點名稱,經度,緯度,去回,英文站點名稱
15,道禾六藝文化館 -  國軍臺中總醫院,5,屯區藝文中心,120.73511,24.15656,回程,Tun District Art Center
15,道禾六藝文化館 -  國軍臺中總醫院,6,大興十五街口,120.73755,24.157,回程,Daxing 15th St.
15,道禾六藝文化館 -  國軍臺中總醫院,7,大興十九街口,120.74233,24.15759,回程,Daxing 19th St.
15,道禾六藝文化館 -  國軍臺中總醫院,8,華盛頓中學,120.7442383,24.15865833,回程,Washington High School
15,道禾六藝文化館 -  國軍臺中總醫院,9,朝聖宮(部子坑),120.737504,24.161164,回程,Chaosheng Temple (Buzikeng)
15,道禾六藝文化館 -  國軍臺中總醫院,10,?子太原路口,120.73324,24.16199,回程,Buzi-Taiyuan Rd. Intersection
15,道禾六藝文化館 -  國軍臺中總醫院,11,?子巷口,120.733344,24.164812,回程,Buzi  Ln. Intersection
15,道禾六藝文化館 -  國軍臺中總醫院,12,?子景賢路口,120.733309,24.167189,回程,Buzi -Jingxian  Intersection
15,道禾六藝文化館 -  國軍臺中總醫院,13,國際青年之家,120.7334161,24.17026718,回程,Youth Hostel Assoc.
15,道禾六藝文化館 -  國軍臺中總醫院,14,花園新城,120.7342083,24.17242833,回程,Huayuan Community
15,道禾六藝文化館 -  國軍臺中總醫院,15,中臺科技大學,120.7362917,24.17557833,回程,C.T.U.S.T.
15,道禾六藝文化館 -  國軍臺中總醫院,16,樂達利山莊,120.7383533,24.176375,回程,Ledali Community
15,道禾六藝文化館 -  國軍臺中總醫院,17,大坑橋,120.7395633,24.17764667,回程,Dakeng Bridge
15,道禾六藝文化館 -  國軍臺中總醫院,18,大坑圓環,120.7398319,24.17897844,回程,Dakeng Traffic Circle
15,道禾六藝文化館 -  國軍臺中總醫院,19,逢甲橋,120.7370483,24.178555,回程,Fengjia Bridge
15,道禾六藝文化館 -  國軍臺中總醫院,20,梨仔園,120.7357533,24.17778167,回程,Liziyuan
15,道禾六藝文化館 -  國軍臺中總醫院,21,台電東山所,120.73469,24.17728833,回程,Taipower Dongshan Service Cent.
15,道禾六藝文化館 -  國軍臺中總醫院,22,圓山新村,120.7317,24.17705833,回程,Yuanshan Community
15,道禾六藝文化館 -  國軍臺中總醫院,23,正覺寺,120.7275967,24.17667,回程,Zhengjue Temple
15,道禾六藝文化館 -  國軍臺中總醫院,24,東山建和路口,120.7245433,24.17619333,回程,Dongshan-Jianhe Intersection
15,道禾六藝文化館 -  國軍臺中總醫院,25,和平里(東山路),120.7222233,24.176005,回程,Heping Village (Dongshan Rd.)
15,道禾六藝文化館 -  國軍臺中總醫院,26,軍功里,120.7197883,24.17591,回程,Jungong Village
15,道禾六藝文化館 -  國軍臺中總醫院,27,建功國小,120.717515,24.17538,回程,Jien Kong  El. School
15,道禾六藝文化館 -  國軍臺中總醫院,28,大華新村,120.71464,24.17388167,回程,Dahua Community
15,道禾六藝文化館 -  國軍臺中總醫院,29,水景頭,120.711185,24.17214667,回程,Shuijingtou
15,道禾六藝文化館 -  國軍臺中總醫院,30,三和社區,120.7094883,24.17108,回程,Sanhe Community
15,道禾六藝文化館 -  國軍臺中總醫院,31,水景里,120.7083633,24.17049,回程,Shuijing Village
15,道禾六藝文化館 -  國軍臺中總醫院,32,玫瑰新村,120.7069517,24.16968667,回程,Rose Community
15,道禾六藝文化館 -  國軍臺中總醫院,33,東山旱溪西路口,120.7045019,24.16953306,回程,Dongshan-Hanxi W. Intersection
15,道禾六藝文化館 -  國軍臺中總醫院,34,東光國小,120.7029517,24.16970833,回程,Dongguang El. School
15,道禾六藝文化館 -  國軍臺中總醫院,35,聯安醫院,120.6989133,24.17026167,回程,Lian-an Hospital
15,道禾六藝文化館 -  國軍臺中總醫院,36,大坑口,120.6968733,24.16930167,回程,Dakengkou
15,道禾六藝文化館 -  國軍臺中總醫院,37,三光國中,120.6959117,24.16765667,回程,Sanguang junior high school
15,道禾六藝文化館 -  國軍臺中總醫院,38,北屯,120.694345,24.165195,回程,Beitun
15,道禾六藝文化館 -  國軍臺中總醫院,39,北屯國小(北屯路),120.693125,24.163065,回程,Beitun El. School (Beitun Rd.)
15,道禾六藝文化館 -  國軍臺中總醫院,40,監理站,120.6921667,24.16083167,回程,Motor Vehicles Office
15,道禾六藝文化館 -  國軍臺中總醫院,41,寶覺寺,120.6898983,24.15798333,回程,Baojue Temple
15,道禾六藝文化館 -  國軍臺中總醫院,42,新民高中(三民路),120.68847,24.156795,回程,Shin-min H.S. (Sanmin Rd.)
15,道禾六藝文化館 -  國軍臺中總醫院,43,三民錦中街口,120.6870983,24.15556333,回程,Sanmin-Jinzhong Intersection
15,道禾六藝文化館 -  國軍臺中總醫院,44,一心市場,120.6857157,24.15386099,回程,Yixin Market
15,道禾六藝文化館 -  國軍臺中總醫院,45,中友百貨,120.684835,24.151767,回程,Chungyo Department Store
15,道禾六藝文化館 -  國軍臺中總醫院,46,國立臺中科技大學,120.6839347,24.1495731,回程,NTCUST
15,道禾六藝文化館 -  國軍臺中總醫院,47,臺中公園(三民路),120.6820893,24.14561794,回程,Taichung Park (Sanmin Rd.)
15,道禾六藝文化館 -  國軍臺中總醫院,48,光復國小(三民路),120.6813383,24.14412983,回程,Guang Fu El. School(Sanmin Rd.)
15,道禾六藝文化館 -  國軍臺中總醫院,49,第二市場(三民路),120.6798577,24.1427396,回程,2nd Market (Sanmin Rd.)
15,道禾六藝文化館 -  國軍臺中總醫院,50,第二信用,120.6790733,24.14137667,回程,Second Credit Cooperative
15,道禾六藝文化館 -  國軍臺中總醫院,51,中山自由路口,120.6812233,24.13961333,回程,Zhongshan-Ziyou Intersection
15,道禾六藝文化館 -  國軍臺中總醫院,52,彰化銀行(自由路),120.682085,24.139852,回程,Chang Hwa Bank(Ziyou Rd.)
15,道禾六藝文化館 -  國軍臺中總醫院,53,臺中火車站,120.6845999,24.13796181,回程,Taichung Railway Station
15,道禾六藝文化館 -  國軍臺中總醫院,54,民權繼光街口,120.681009,24.137009,回程,Minquan-Jiguang Intersection
15,道禾六藝文化館 -  國軍臺中總醫院,55,臺中女中,120.678025,24.135958,回程,Taichung Girls H.S.
15,道禾六藝文化館 -  國軍臺中總醫院,56,地方法院,120.675885,24.134044,回程,Taichung District Court
15,道禾六藝文化館 -  國軍臺中總醫院,57,光明國中(貴和街),120.674334,24.133201,回程,Guang Ming Junior High School(Guei Han Street)
15,道禾六藝文化館 -  國軍臺中總醫院,58,道禾六藝文化館,120.673363,24.134441,回程,Natural Way Six Arts Cultural Center
17,草湖 - 霧峰農工 - 霧峰復興八街,1,草湖,120.6972814,24.08336677,去程,Caohu
17,草湖 - 霧峰農工 - 霧峰復興八街,2,中興東南路口,120.698265,24.080607,去程,Zhongxing-Dongnan Intersection
17,草湖 - 霧峰農工 - 霧峰復興八街,3,中正吉峰路口,120.6997168,24.07591262,去程,中正吉峰路口
17,草湖 - 霧峰農工 - 霧峰復興八街,4,霧峰農工,120.699728,24.072796,去程,Wufeng Agricultural and Industrial Vocational High School
17,草湖 - 霧峰農工 - 霧峰復興八街,5,甲寅,120.69928,24.0697,去程,Jiayin
17,草湖 - 霧峰農工 - 霧峰復興八街,6,中正草湖路口,120.699083,24.068217,去程,Zhongzheng-Caohu Intersection
17,草湖 - 霧峰農工 - 霧峰復興八街,7,霧峰,120.698719,24.06417709,去程,Wufeng
17,草湖 - 霧峰農工 - 霧峰復興八街,8,霧峰郵局,120.6983972,24.06174266,去程,Wufeng Post Office
17,草湖 - 霧峰農工 - 霧峰復興八街,9,教育部國教署,120.698006,24.059194,去程,Ministry of Education
17,草湖 - 霧峰農工 - 霧峰復興八街,10,霧峰國小,120.697686,24.057418,去程,Wu Feng El. School
17,草湖 - 霧峰農工 - 霧峰復興八街,11,省議會,120.696883,24.055267,去程,T.P.C.C.
17,草湖 - 霧峰農工 - 霧峰復興八街,12,八德橋,120.6942,24.050283,去程,Bade Bridge
17,草湖 - 霧峰農工 - 霧峰復興八街,13,坑口里(光復新村),120.692176,24.045367,去程,Kengkou Village(Guangfuxincun)
17,草湖 - 霧峰農工 - 霧峰復興八街,14,光復國中小(柳豐路),120.68992,24.043059,去程,光復國中小(柳豐路)
17,草湖 - 霧峰農工 - 霧峰復興八街,15,六股(中正路),120.691757,24.041736,去程,Liugu
17,草湖 - 霧峰農工 - 霧峰復興八街,16,六股里新活動中心,120.69401,24.040872,去程,Liugu Village Activity Center
17,草湖 - 霧峰農工 - 霧峰復興八街,17,山腳,120.696499,24.040185,去程,Shanjiao
17,草湖 - 霧峰農工 - 霧峰復興八街,18,峰谷里一鄰,120.699821,24.039374,去程,Fenggu Village 1st. Neighborhood
17,草湖 - 霧峰農工 - 霧峰復興八街,19,坑口橋,120.702678,24.040025,去程,Kengkou Bridge
17,草湖 - 霧峰農工 - 霧峰復興八街,20,峰谷社區,120.706707,24.041685,去程,Fenggu Community
17,草湖 - 霧峰農工 - 霧峰復興八街,21,峰谷里三鄰,120.710015,24.038126,去程,Fenggu Village 3rd. Neighborhood
17,草湖 - 霧峰農工 - 霧峰復興八街,22,仙峰宮,120.713738,24.037994,去程,Xianfeng Temple
17,草湖 - 霧峰農工 - 霧峰復興八街,23,新峰橋,120.714495,24.040074,去程,Xinfeng Bridge
17,草湖 - 霧峰農工 - 霧峰復興八街,24,瑪利亞霧峰家園,120.717569,24.03981,去程,Wufong Maria Care Center
17,草湖 - 霧峰農工 - 霧峰復興八街,25,峰谷里活動中心,120.719244,24.039241,去程,Fenngu Village Actirity Center
17,草湖 - 霧峰農工 - 霧峰復興八街,26,峰谷里公園,120.720986,24.03711,去程,Fenggu Village Park
17,草湖 - 霧峰農工 - 霧峰復興八街,27,峰谷里六鄰,120.722736,24.036103,去程,Fenngu Village 6th Neighborhood
17,草湖 - 霧峰農工 - 霧峰復興八街,28,峰谷國小,120.72504,24.03537,去程,Fenggu Elementary School
17,草湖 - 霧峰農工 - 霧峰復興八街,29,牛城福德祠,120.7325974,24.03447914,去程,牛城福德祠
17,草湖 - 霧峰農工 - 霧峰復興八街,30,峰谷里11鄰,120.7362976,24.0354805,去程,Fenggu Village 11th Neighborhood
17,草湖 - 霧峰農工 - 霧峰復興八街,31,牛城福德祠,120.7326965,24.03457069,去程,牛城福德祠
17,草湖 - 霧峰農工 - 霧峰復興八街,32,福天宮,120.720853,24.039076,去程,Futian Temple
17,草湖 - 霧峰農工 - 霧峰復興八街,33,大臺中山莊,120.723665,24.037835,去程,Dataichungshanzhuang
17,草湖 - 霧峰農工 - 霧峰復興八街,34,復興六街口,120.727067,24.038447,去程,Fuxing 6th Intersection
17,草湖 - 霧峰農工 - 霧峰復興八街,35,復興八街口,120.73014,24.03869,去程,復興八街口
17,草湖 - 霧峰農工 - 霧峰復興八街,1,復興八街口,120.73014,24.03869,回程,Fuxing 8th Intersection
17,草湖 - 霧峰農工 - 霧峰復興八街,2,復興六街口,120.727067,24.038447,回程,Fuxing 6th Intersection
17,草湖 - 霧峰農工 - 霧峰復興八街,3,大臺中山莊,120.723665,24.037835,回程,Dataichungshanzhuang
17,草湖 - 霧峰農工 - 霧峰復興八街,4,福天宮,120.720728,24.03916,回程,Futian temple
17,草湖 - 霧峰農工 - 霧峰復興八街,5,牛城福德祠,120.7326965,24.03457069,回程,
17,草湖 - 霧峰農工 - 霧峰復興八街,6,峰谷里11鄰,120.7362976,24.0354805,回程,Fenggu Village 11th Neighborhood
17,草湖 - 霧峰農工 - 霧峰復興八街,7,牛城福德祠,120.7325974,24.03447914,回程,
17,草湖 - 霧峰農工 - 霧峰復興八街,8,峰谷國小,120.724905,24.035473,回程,Fenggu Elementary School
17,草湖 - 霧峰農工 - 霧峰復興八街,9,峰谷里六鄰,120.722736,24.036103,回程,Fenngu Village 6th Neighborhood
17,草湖 - 霧峰農工 - 霧峰復興八街,10,峰谷里公園,120.720986,24.03711,回程,Fenggu Village Park
17,草湖 - 霧峰農工 - 霧峰復興八街,11,峰谷里活動中心,120.719244,24.039241,回程,Fenngu Village Actirity Center
17,草湖 - 霧峰農工 - 霧峰復興八街,12,瑪利亞霧峰家園,120.71791,24.03975,回程,Wufong Maria Care Center
17,草湖 - 霧峰農工 - 霧峰復興八街,13,新峰橋,120.714495,24.040074,回程,Xinfeng Bridge
17,草湖 - 霧峰農工 - 霧峰復興八街,14,仙峰宮,120.713738,24.037994,回程,Xianfeng Temple
17,草湖 - 霧峰農工 - 霧峰復興八街,15,峰谷里三鄰,120.710216,24.038054,回程,Fenggu Village 3rd. Neighborhood
17,草湖 - 霧峰農工 - 霧峰復興八街,16,峰谷社區,120.706707,24.041685,回程,Fenggu Community
17,草湖 - 霧峰農工 - 霧峰復興八街,17,坑口橋,120.702564,24.040034,回程,Kengkou Bridge
17,草湖 - 霧峰農工 - 霧峰復興八街,18,峰谷里一鄰,120.699969,24.03945,回程,Fenggu Village 1st. Neighborhood
17,草湖 - 霧峰農工 - 霧峰復興八街,19,山腳,120.696343,24.040284,回程,Shanjiao
17,草湖 - 霧峰農工 - 霧峰復興八街,20,六股里新活動中心,120.69401,24.040872,回程,Liugu Village Activity Center
17,草湖 - 霧峰農工 - 霧峰復興八街,21,六股(峰谷路),120.693985,24.040857,回程,Liugu (Fenggu Rd.)
17,草湖 - 霧峰農工 - 霧峰復興八街,22,六股(中正路),120.691929,24.041532,回程,Liugu
17,草湖 - 霧峰農工 - 霧峰復興八街,23,光復國中小(柳豐路),120.68992,24.043059,回程,Guang Fu Junior High adnd El. School (Liufong Rd)
17,草湖 - 霧峰農工 - 霧峰復興八街,24,坑口里(光復新村),120.692176,24.045367,回程,Kengkou Village(Guangfuxincun)
17,草湖 - 霧峰農工 - 霧峰復興八街,25,八德橋,120.694617,24.050767,回程,Bade Bridge
17,草湖 - 霧峰農工 - 霧峰復興八街,26,省議會,120.696833,24.054933,回程,T.P.C.C.
17,草湖 - 霧峰農工 - 霧峰復興八街,27,霧峰國小,120.697796,24.057882,回程,Wu Feng El. School
17,草湖 - 霧峰農工 - 霧峰復興八街,28,教育部國教署,120.698006,24.059194,回程,Ministry of Education
17,草湖 - 霧峰農工 - 霧峰復興八街,29,霧峰郵局,120.6983972,24.06174266,回程,Wufeng Post Office
17,草湖 - 霧峰農工 - 霧峰復興八街,30,霧峰,120.698563,24.063657,回程,Wufeng
17,草湖 - 霧峰農工 - 霧峰復興八街,31,中正草湖路口,120.699133,24.0673,回程,Zhongzheng-Caohu Intersection
17,草湖 - 霧峰農工 - 霧峰復興八街,32,甲寅,120.69928,24.0697,回程,Jiayin
17,草湖 - 霧峰農工 - 霧峰復興八街,33,霧峰農工,120.699648,24.072578,回程,Wufeng Agricultural and Industrial Vocational High School
17,草湖 - 霧峰農工 - 霧峰復興八街,34,中正吉峰路口,120.6997168,24.07591262,回程,Zhongzheng-Jifeng Intersection
17,草湖 - 霧峰農工 - 霧峰復興八街,35,中興東南路口,120.698353,24.080558,回程,Zhongxing-Dongnan Intersection
17,草湖 - 霧峰農工 - 霧峰復興八街,36,草湖,120.69728,24.083573,回程,Caohu
18,朝馬轉運站-大智公園,1,朝馬轉運站(朝富路),120.63806,24.16742833,去程,ChaoMa Transfer Station (Chaofu Rd.)
18,朝馬轉運站-大智公園,2,老虎城2,120.6384506,24.16538239,去程,Tiger City 2
18,朝馬轉運站-大智公園,3,河南市政北七路口,120.6393349,24.16526528,去程,Henan-Shihjheng N. 7th Rd. Intersection
18,朝馬轉運站-大智公園,4,河南臺灣大道口,120.6415067,24.16841167,去程,Henan-Taiwan Boulevard Intersection
18,朝馬轉運站-大智公園,5,河南青海路口,120.64345,24.17071,去程,Henan-Qinghai Intersection
18,朝馬轉運站-大智公園,6,青海河南路口,120.6448174,24.17108939,去程,Qinghai-Henan Intersection
18,朝馬轉運站-大智公園,7,青海弘孝路口,120.6466283,24.16921667,去程,Qinghai-Hongxiao Intersection
18,朝馬轉運站-大智公園,8,臺中市後備指揮部,120.648384,24.167924,去程,A.F.R.C.
18,朝馬轉運站-大智公園,9,青海文心路口,120.652493,24.165668,去程,Qinghai-Wenxin Intersection
18,朝馬轉運站-大智公園,10,何厝國小,120.655312,24.164316,去程,Hecuo El. School
18,朝馬轉運站-大智公園,11,漢口西屯路口,120.65928,24.16388,去程,Hankou-Xitun Intersection
18,朝馬轉運站-大智公園,12,頂何厝(西屯路),120.6611067,24.16397833,去程,Dinghecuo (Xitun Rd.)
18,朝馬轉運站-大智公園,13,西屯太原路口,120.663088,24.163617,去程,Xitun-Taiyuan Intersection
18,朝馬轉運站-大智公園,14,西屯忠明路口,120.664495,24.161631,去程,Xitun-Zhongming Intersection
18,朝馬轉運站-大智公園,15,西屯健行路口,120.665853,24.159739,去程,Xitun-Jianxing Intersection
18,朝馬轉運站-大智公園,16,植物園(健行路),120.6676,24.159322,去程,Botanical Garden(Jianxing Rd.)
18,朝馬轉運站-大智公園,17,健行民權路口,120.670661,24.159245,去程,Jianxing Minquan Intersection
18,朝馬轉運站-大智公園,18,健行國小,120.673311,24.159324,去程,Jianxing El. School
18,朝馬轉運站-大智公園,19,健行尚德街口,120.67815,24.15915,去程,Jianxing-Shangde Intersection
18,朝馬轉運站-大智公園,20,健行學士路口,120.68009,24.159125,去程,Jianxing-Xueshi Intersection
18,朝馬轉運站-大智公園,21,中國醫藥大學,120.681326,24.15652,去程,China Medical U.
18,朝馬轉運站-大智公園,22,中山堂,120.6817967,24.15525667,去程,Chungshan Hall
18,朝馬轉運站-大智公園,23,五權學士路口,120.683747,24.153865,去程,Wuquan-Xueshi Rd. Intersection
