路線,路線名稱,站序,中文站點名稱,人數
33,僑光科技大學  -  高鐵臺中站,43,進化興進路口,0
33,僑光科技大學  -  高鐵臺中站,44,進化國瑞街口,0
33,僑光科技大學  -  高鐵臺中站,45,進化天祥街口,0
33,僑光科技大學  -  高鐵臺中站,46,北屯國小(進化北路),0
33,僑光科技大學  -  高鐵臺中站,47,北屯市場,0
33,僑光科技大學  -  高鐵臺中站,48,稅務新村,0
33,僑光科技大學  -  高鐵臺中站,49,頂厝里,0
33,僑光科技大學  -  高鐵臺中站,50,進化北永興街口,0
33,僑光科技大學  -  高鐵臺中站,51,衛道新世界,0
33,僑光科技大學  -  高鐵臺中站,52,大道公廟(進化北路),0
33,僑光科技大學  -  高鐵臺中站,53,中清太原路口,0
33,僑光科技大學  -  高鐵臺中站,54,中清漢口路口,0
33,僑光科技大學  -  高鐵臺中站,55,曉明女中(中清路),0
33,僑光科技大學  -  高鐵臺中站,56,天津路商圈,0
33,僑光科技大學  -  高鐵臺中站,57,頂賴厝,0
33,僑光科技大學  -  高鐵臺中站,58,文心中清西一街口,0
33,僑光科技大學  -  高鐵臺中站,59,文心陜西路口,0
33,僑光科技大學  -  高鐵臺中站,60,臺灣日報,0
33,僑光科技大學  -  高鐵臺中站,61,重慶國小,0
33,僑光科技大學  -  高鐵臺中站,62,文心河南路口,0
33,僑光科技大學  -  高鐵臺中站,63,文華高中(文心路),0
33,僑光科技大學  -  高鐵臺中站,64,文心甘肅路口,0
33,僑光科技大學  -  高鐵臺中站,65,文心西屯路口,0
33,僑光科技大學  -  高鐵臺中站,66,文心四川路口,0
33,僑光科技大學  -  高鐵臺中站,67,臺中市政府,0
33,僑光科技大學  -  高鐵臺中站,68,新光三越,0
33,僑光科技大學  -  高鐵臺中站,69,教師新村,0
33,僑光科技大學  -  高鐵臺中站,70,河南臺灣大道口,0
33,僑光科技大學  -  高鐵臺中站,71,河南青海路口,0
33,僑光科技大學  -  高鐵臺中站,72,河南崇義街口,0
33,僑光科技大學  -  高鐵臺中站,73,福星停車場,0
33,僑光科技大學  -  高鐵臺中站,74,逢甲大學(福星路),0
33,僑光科技大學  -  高鐵臺中站,75,福星西安街口,0
33,僑光科技大學  -  高鐵臺中站,76,漢翔公司(星享道),0
33,僑光科技大學  -  高鐵臺中站,77,僑光科技大學,0
33,僑光科技大學  -  高鐵臺中站,78,福星北西苑路口,0
33,僑光科技大學  -  高鐵臺中站,79,西苑高中,0
33,僑光科技大學  -  高鐵臺中站,80,文修停車場,0
35,南區公所 - 僑光科技大學,1,南區公所,0
35,南區公所 - 僑光科技大學,2,臺中高工(工學六街),0
35,南區公所 - 僑光科技大學,3,臺中高工(高工路),0
35,南區公所 - 僑光科技大學,4,工學一街口,0
35,南區公所 - 僑光科技大學,5,僑泰中學(高工路),0
35,南區公所 - 僑光科技大學,6,下橋仔,0
35,南區公所 - 僑光科技大學,7,永和國宅,0
35,南區公所 - 僑光科技大學,8,五權南忠明南路口,0
35,南區公所 - 僑光科技大學,9,平和里,0
35,南區公所 - 僑光科技大學,10,信義國小(五權南路),0
35,南區公所 - 僑光科技大學,11,永和社區,0
35,南區公所 - 僑光科技大學,12,五權南永和街口,0
35,南區公所 - 僑光科技大學,13,公共資訊圖書館(建成路),0
35,南區公所 - 僑光科技大學,14,建成學府路口,0
35,南區公所 - 僑光科技大學,15,中興大學(興大路),0
35,南區公所 - 僑光科技大學,16,興大郵局,0
35,南區公所 - 僑光科技大學,17,興大二村,0
35,南區公所 - 僑光科技大學,18,明德高中(南門路),0
35,南區公所 - 僑光科技大學,19,南門仔,0
35,南區公所 - 僑光科技大學,20,興大附農(臺中路),0
35,南區公所 - 僑光科技大學,21,臺中國小,0
35,南區公所 - 僑光科技大學,22,第三市場,0
35,南區公所 - 僑光科技大學,23,臺中火車站,0
35,南區公所 - 僑光科技大學,24,干城站,0
35,南區公所 - 僑光科技大學,25,立體停車場(雙十路),0
35,南區公所 - 僑光科技大學,26,臺中公園(雙十路),0
35,南區公所 - 僑光科技大學,27,中興堂,0
35,南區公所 - 僑光科技大學,28,國立臺中科技大學,0
35,南區公所 - 僑光科技大學,29,中友百貨,0
35,南區公所 - 僑光科技大學,30,五權學士路口,0
35,南區公所 - 僑光科技大學,31,中山堂,0
35,南區公所 - 僑光科技大學,32,中國醫藥大學,0
35,南區公所 - 僑光科技大學,33,健行學士路口,0
35,南區公所 - 僑光科技大學,34,健行尚德街口,0
35,南區公所 - 僑光科技大學,35,健行國小,0
35,南區公所 - 僑光科技大學,36,健行民權路口,0
35,南區公所 - 僑光科技大學,37,植物園(健行路),0
35,南區公所 - 僑光科技大學,38,西屯健行路口,0
35,南區公所 - 僑光科技大學,39,西屯忠明路口,0
35,南區公所 - 僑光科技大學,40,西屯太原路口,0
35,南區公所 - 僑光科技大學,41,頂何厝(西屯路),0
35,南區公所 - 僑光科技大學,42,華港新城,0
35,南區公所 - 僑光科技大學,43,何厝(西屯路),0
35,南區公所 - 僑光科技大學,44,勤美社區,0
35,南區公所 - 僑光科技大學,45,西屯文心路口,0
35,南區公所 - 僑光科技大學,46,西屯洛陽路口,0
35,南區公所 - 僑光科技大學,47,惠民公園,0
35,南區公所 - 僑光科技大學,48,西屯惠中路口,0
35,南區公所 - 僑光科技大學,49,上石里,0
35,南區公所 - 僑光科技大學,50,西屯上石路口,0
35,南區公所 - 僑光科技大學,51,西屯河南路口,0
35,南區公所 - 僑光科技大學,52,頂湳仔,0
35,南區公所 - 僑光科技大學,53,下湳仔,0
35,南區公所 - 僑光科技大學,54,大漁池,0
35,南區公所 - 僑光科技大學,55,逢甲大學(逢甲路),0
35,南區公所 - 僑光科技大學,56,逢甲大學(福星路),0
35,南區公所 - 僑光科技大學,57,福星西安街口,0
35,南區公所 - 僑光科技大學,58,漢翔公司(星享道),0
35,南區公所 - 僑光科技大學,59,僑光科技大學,0
35,南區公所 - 僑光科技大學,60,福星北西苑路口,0
35,南區公所 - 僑光科技大學,61,西苑高中,0
35,南區公所 - 僑光科技大學,62,文修停車場,0
35,南區公所 - 僑光科技大學,1,文修停車場,0
35,南區公所 - 僑光科技大學,2,西苑高中,0
35,南區公所 - 僑光科技大學,3,福星北西苑路口,0
35,南區公所 - 僑光科技大學,4,僑光科技大學,0
35,南區公所 - 僑光科技大學,5,漢翔公司(星享道),0
35,南區公所 - 僑光科技大學,6,福星西安街口,0
35,南區公所 - 僑光科技大學,7,逢甲大學(福星路),0
35,南區公所 - 僑光科技大學,8,逢甲大學(逢甲路),0
35,南區公所 - 僑光科技大學,9,大漁池,0
35,南區公所 - 僑光科技大學,10,下湳仔,0
35,南區公所 - 僑光科技大學,11,頂湳仔,0
35,南區公所 - 僑光科技大學,12,西屯河南路口,0
35,南區公所 - 僑光科技大學,13,西屯上石路口,0
35,南區公所 - 僑光科技大學,14,上石里,0
35,南區公所 - 僑光科技大學,15,西屯惠中路口,0
35,南區公所 - 僑光科技大學,16,惠民公園,0
35,南區公所 - 僑光科技大學,17,西屯洛陽路口,0
35,南區公所 - 僑光科技大學,18,西屯文心路口,0
35,南區公所 - 僑光科技大學,19,勤美社區,0
35,南區公所 - 僑光科技大學,20,何厝(西屯路),0
35,南區公所 - 僑光科技大學,21,華港新城,0
35,南區公所 - 僑光科技大學,22,頂何厝(西屯路),0
35,南區公所 - 僑光科技大學,23,西屯太原路口,0
35,南區公所 - 僑光科技大學,24,西屯忠明路口,0
35,南區公所 - 僑光科技大學,25,西屯健行路口,0
35,南區公所 - 僑光科技大學,26,植物園(健行路),0
35,南區公所 - 僑光科技大學,27,健行民權路口,0
35,南區公所 - 僑光科技大學,28,健行國小,0
35,南區公所 - 僑光科技大學,29,健行尚德街口,0
35,南區公所 - 僑光科技大學,30,健行學士路口,0
35,南區公所 - 僑光科技大學,31,中國醫藥大學,0
35,南區公所 - 僑光科技大學,32,中山堂,0
35,南區公所 - 僑光科技大學,33,五權學士路口,0
35,南區公所 - 僑光科技大學,34,一心市場,0
35,南區公所 - 僑光科技大學,35,中友百貨,0
35,南區公所 - 僑光科技大學,36,國立臺中科技大學,0
35,南區公所 - 僑光科技大學,37,中興堂,0
35,南區公所 - 僑光科技大學,38,臺中公園(雙十路),0
35,南區公所 - 僑光科技大學,39,干城站,0
35,南區公所 - 僑光科技大學,40,臺中火車站,0
35,南區公所 - 僑光科技大學,41,第三市場,0
35,南區公所 - 僑光科技大學,42,臺中國小,0
35,南區公所 - 僑光科技大學,43,興大附農(臺中路),0
35,南區公所 - 僑光科技大學,44,南門仔,0
35,南區公所 - 僑光科技大學,45,明德高中(臺中路),0
35,南區公所 - 僑光科技大學,46,興大二村,0
35,南區公所 - 僑光科技大學,47,興大郵局,0
35,南區公所 - 僑光科技大學,48,中興大學(興大路),0
35,南區公所 - 僑光科技大學,49,建成學府路口,0
35,南區公所 - 僑光科技大學,50,公共資訊圖書館(建成路),0
35,南區公所 - 僑光科技大學,51,五權南永和街口,0
35,南區公所 - 僑光科技大學,52,永和社區,0
35,南區公所 - 僑光科技大學,53,信義國小(五權南路),0
35,南區公所 - 僑光科技大學,54,平和里,0
35,南區公所 - 僑光科技大學,55,五權南忠明南路口,0
35,南區公所 - 僑光科技大學,56,永和國宅,0
35,南區公所 - 僑光科技大學,57,下橋仔,0
35,南區公所 - 僑光科技大學,58,僑泰中學(高工路),0
35,南區公所 - 僑光科技大學,59,工學一街口,0
35,南區公所 - 僑光科技大學,60,臺中高工(高工路),0
35,南區公所 - 僑光科技大學,61,臺中高工(工學六街),0
35,南區公所 - 僑光科技大學,62,南區公所,0
37,頂林厝  -  第一廣場,1,橫山,0
37,頂林厝  -  第一廣場,2,永和六甲巷口,0
37,頂林厝  -  第一廣場,3,福雅中科路口,0
37,頂林厝  -  第一廣場,4,頂林厝,0
37,頂林厝  -  第一廣場,5,三角埔(福雅路),0
37,頂林厝  -  第一廣場,6,下三角埔,0
37,頂林厝  -  第一廣場,7,林厝里,0
37,頂林厝  -  第一廣場,8,水臨橋,0
37,頂林厝  -  第一廣場,9,安林福雅路口,0
37,頂林厝  -  第一廣場,10,永安里(安林路),0
37,頂林厝  -  第一廣場,11,安林西屯路口,0
37,頂林厝  -  第一廣場,12,永安國小(西屯路),0
37,頂林厝  -  第一廣場,13,水堀頭,0
37,頂林厝  -  第一廣場,14,甲八,0
37,頂林厝  -  第一廣場,15,火房,0
37,頂林厝  -  第一廣場,16,西屯派出所,0
37,頂林厝  -  第一廣場,17,西苑高中,0
37,頂林厝  -  第一廣場,18,福星北西苑路口,0
37,頂林厝  -  第一廣場,19,僑光科技大學,0
37,頂林厝  -  第一廣場,20,漢翔公司(星享道),0
37,頂林厝  -  第一廣場,21,福星西安街口,0
37,頂林厝  -  第一廣場,22,逢甲大學(福星路),0
37,頂林厝  -  第一廣場,23,逢甲大學(逢甲路),0
37,頂林厝  -  第一廣場,24,大漁池,0
37,頂林厝  -  第一廣場,25,下湳仔,0
37,頂林厝  -  第一廣場,26,頂湳仔,0
37,頂林厝  -  第一廣場,27,西屯河南路口,0
37,頂林厝  -  第一廣場,28,西屯上石路口,0
37,頂林厝  -  第一廣場,29,上石里,0
37,頂林厝  -  第一廣場,30,西屯惠中路口,0
37,頂林厝  -  第一廣場,31,惠民公園,0
37,頂林厝  -  第一廣場,32,西屯洛陽路口,0
37,頂林厝  -  第一廣場,33,西屯文心路口,0
37,頂林厝  -  第一廣場,34,勤美社區,0
37,頂林厝  -  第一廣場,35,何厝(西屯路),0
37,頂林厝  -  第一廣場,36,華港新城,0
37,頂林厝  -  第一廣場,37,頂何厝(西屯路),0
37,頂林厝  -  第一廣場,38,西屯太原路口,0
37,頂林厝  -  第一廣場,39,西屯忠明路口,0
37,頂林厝  -  第一廣場,40,西屯健行路口,0
37,頂林厝  -  第一廣場,41,植物園(西屯路),0
37,頂林厝  -  第一廣場,42,淡溝里,0
37,頂林厝  -  第一廣場,43,英才公園,0
37,頂林厝  -  第一廣場,44,民權臺灣大道口,0
37,頂林厝  -  第一廣場,45,茄苳腳,0
37,頂林厝  -  第一廣場,46,五權臺灣大道口,0
37,頂林厝  -  第一廣場,47,臺中教育大學,0
37,頂林厝  -  第一廣場,48,民權中華路口,0
37,頂林厝  -  第一廣場,49,臺中醫院,0
37,頂林厝  -  第一廣場,50,臺中州廳,0
37,頂林厝  -  第一廣場,51,合作金庫,0
37,頂林厝  -  第一廣場,52,彰化銀行(自由路),0
37,頂林厝  -  第一廣場,53,干城站,0
37,頂林厝  -  第一廣場,54,第一廣場,0
37,頂林厝  -  第一廣場,1,第一廣場,0
37,頂林厝  -  第一廣場,2,彰化銀行(臺灣大道),0
37,頂林厝  -  第一廣場,3,第二市場(臺灣大道),0
37,頂林厝  -  第一廣場,4,臺灣大道中華路口,0
37,頂林厝  -  第一廣場,5,臺灣大道原子街口,0
37,頂林厝  -  第一廣場,6,茄苳腳,0
37,頂林厝  -  第一廣場,7,民權臺灣大道口,0
37,頂林厝  -  第一廣場,8,英才公園,0
37,頂林厝  -  第一廣場,9,淡溝里,0
37,頂林厝  -  第一廣場,10,植物園(西屯路),0
37,頂林厝  -  第一廣場,11,西屯健行路口,0
37,頂林厝  -  第一廣場,12,西屯忠明路口,0
37,頂林厝  -  第一廣場,13,西屯太原路口,0
37,頂林厝  -  第一廣場,14,頂何厝(西屯路),0
37,頂林厝  -  第一廣場,15,華港新城,0
37,頂林厝  -  第一廣場,16,何厝(西屯路),0
37,頂林厝  -  第一廣場,17,勤美社區,0
37,頂林厝  -  第一廣場,18,西屯文心路口,0
37,頂林厝  -  第一廣場,19,西屯洛陽路口,0
37,頂林厝  -  第一廣場,20,惠民公園,0
37,頂林厝  -  第一廣場,21,西屯惠中路口,0
37,頂林厝  -  第一廣場,22,上石里,0
37,頂林厝  -  第一廣場,23,西屯上石路口,0
37,頂林厝  -  第一廣場,24,西屯河南路口,0
37,頂林厝  -  第一廣場,25,頂湳仔,0
37,頂林厝  -  第一廣場,26,下湳仔,0
37,頂林厝  -  第一廣場,27,大漁池,0
37,頂林厝  -  第一廣場,28,逢甲大學(逢甲路),0
37,頂林厝  -  第一廣場,29,逢甲大學(福星路),0
37,頂林厝  -  第一廣場,30,福星西安街口,0
37,頂林厝  -  第一廣場,31,漢翔公司(星享道),0
37,頂林厝  -  第一廣場,32,僑光科技大學,0
37,頂林厝  -  第一廣場,33,福星北西苑路口,0
37,頂林厝  -  第一廣場,34,西苑高中,0
37,頂林厝  -  第一廣場,35,西屯派出所,0
37,頂林厝  -  第一廣場,36,火房,0
37,頂林厝  -  第一廣場,37,甲八,0
37,頂林厝  -  第一廣場,38,水堀頭,0
37,頂林厝  -  第一廣場,39,永安國小(安林路),0
37,頂林厝  -  第一廣場,40,安林西屯路口,0
37,頂林厝  -  第一廣場,41,永安里(安林路),0
37,頂林厝  -  第一廣場,42,安林福雅路口,0
37,頂林厝  -  第一廣場,43,水臨橋,0
37,頂林厝  -  第一廣場,44,林厝里,0
37,頂林厝  -  第一廣場,45,下三角埔,0
37,頂林厝  -  第一廣場,46,三角埔(福雅路),0
37,頂林厝  -  第一廣場,47,頂林厝,0
37,頂林厝  -  第一廣場,48,福雅中科路口,0
37,頂林厝  -  第一廣場,49,永和六甲巷口,0
37,頂林厝  -  第一廣場,50,橫山,0
39,高鐵臺中站-立新國小,1,高鐵臺中站,0
39,高鐵臺中站-立新國小,2,烏日國中(新興路),0
39,高鐵臺中站-立新國小,3,烏日(新興路),0
39,高鐵臺中站-立新國小,4,烏日區公所(新興路),0
39,高鐵臺中站-立新國小,5,五光公園三街口,0
39,高鐵臺中站-立新國小,6,五光復光六巷口,0
39,高鐵臺中站-立新國小,7,五光復光五巷口,0
39,高鐵臺中站-立新國小,8,五光溪南路口,0
39,高鐵臺中站-立新國小,9,五光環河路口,0
39,高鐵臺中站-立新國小,10,五光環中路口,0
39,高鐵臺中站-立新國小,11,五張犁福德宮,0
39,高鐵臺中站-立新國小,12,五光里,0
39,高鐵臺中站-立新國小,13,五光五中巷口,0
39,高鐵臺中站-立新國小,14,德昌社區,0
39,高鐵臺中站-立新國小,15,樹王,0
39,高鐵臺中站-立新國小,16,瓦瑤,0
39,高鐵臺中站-立新國小,17,大里,0
39,高鐵臺中站-立新國小,18,大里國小,0
39,高鐵臺中站-立新國小,19,大里農會,0
39,高鐵臺中站-立新國小,20,進士公園(德芳路),0
39,高鐵臺中站-立新國小,21,環保公園,0
39,高鐵臺中站-立新國小,22,國光德芳路口,0
39,高鐵臺中站-立新國小,23,大里仁愛醫院(東榮路),0
39,高鐵臺中站-立新國小,24,興大附中(東榮路),0
39,高鐵臺中站-立新國小,25,大里地政事務所,0
39,高鐵臺中站-立新國小,26,大里公園,0
39,高鐵臺中站-立新國小,27,中興大里路口,0
39,高鐵臺中站-立新國小,28,立人高中,0
39,高鐵臺中站-立新國小,29,下內新,0
39,高鐵臺中站-立新國小,30,大元國小,0
39,高鐵臺中站-立新國小,31,健康公園(立元路),0
39,高鐵臺中站-立新國小,32,立中街,0
39,高鐵臺中站-立新國小,33,立新國中,0
39,高鐵臺中站-立新國小,34,立新國小,0
39,高鐵臺中站-立新國小,1,立新國小,0
39,高鐵臺中站-立新國小,2,立新國中,0
39,高鐵臺中站-立新國小,3,立中街,0
39,高鐵臺中站-立新國小,4,健康公園(立元路),0
39,高鐵臺中站-立新國小,5,大元國小,0
39,高鐵臺中站-立新國小,6,下內新,0
39,高鐵臺中站-立新國小,7,立人高中,0
39,高鐵臺中站-立新國小,8,中興大里路口,0
39,高鐵臺中站-立新國小,9,大里公園,0
39,高鐵臺中站-立新國小,10,大里地政事務所,0
39,高鐵臺中站-立新國小,11,興大附中(東榮路),0
39,高鐵臺中站-立新國小,12,大里仁愛醫院(國光路),0
39,高鐵臺中站-立新國小,13,國光德芳路口,0
